clip_ID,Names,Hashes,TC_start,TC_end,Path,total_duration_hours
40594,20NatureDronesEarthquakeRum,2:24e03dc5859d66b559310bcfc68286b8,00:00:00:00:100/1,00:00:49:91:100/1,"['SOUND ARCHIV/Drone Archeology/20NatureDronesEarthquakeRum.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/20NatureDronesEarthquakeRum.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/20NatureDronesEarthquakeRum.aif']",
40703,EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones,2:1ac75c0f85f5c2f4ca36eb872700c70e,00:00:00:00:100/1,00:02:25:55:100/1,"['LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW 1m2 m3 V2 Full Drones.wav', 'MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones.wav', 'MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW 1m2 m3 V2 Full Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW 1m2 m3 V2 Full Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW 1m2 m3 V2 Full Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW 1m2 m3 V2 Full Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU003_HQ_1m2 m3 V2 Full/1m2 m3 Full Stem/EQU003_HQ_DOTGW_1m2 m3 V2 Full Drones.wav']",
42169,28ScienceDronesIntenseLaser,2:cb86493e5c64e599ce14fcc375d468d5,00:00:00:00:100/1,00:00:42:35:100/1,"['SOUND ARCHIV/Drone Archeology/28ScienceDronesIntenseLaser.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/28ScienceDronesIntenseLaser.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/28ScienceDronesIntenseLaser.aif']",
42242,EQU037_HQ_DOTGW 4m3 V2 Ep 4 04-16-51-00  - Drones,2:d439aa29adcde99560075d9278d9d05c,00:00:00:00:100/1,00:01:28:00:100/1,"['LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/LOW REZ/LOOKS MUSIK FUER SCHNITTPLAETZE MP3/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU037_HQ_4m3 V2 Ep 4/4m3 V2 Ep 4 Stems/EQU037_HQ_DOTGW 4m3 V2 Ep 4 04-16-51-00  - Drones.mp3', 'S2F_Hist_Trash/Equiem, Laurent 1/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU037_HQ_4m3 V2 Ep 4/4m3 V2 Ep 4 Stems/EQU037_HQ_DOTGW 4m3 V2 Ep 4 04-16-51-00  - Drones.mp3']",
43056,93Storm-Vortex Sweeps Drone,2:dfae6acc4d30720fd7163a426de098ab,00:00:00:00:100/1,00:00:51:17:100/1,"['SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/93Storm-Vortex Sweeps Drone', 'SOUND ARCHIV/ohne Lizenz/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/93Storm-Vortex Sweeps Drone', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/93Storm-Vortex Sweeps Drone', 'ALLGEMEINES/SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/93Storm-Vortex Sweeps Drone']",
43077,30ScienceDronesNasaSolarWin,2:c26dd9217e448cc396e640413e84c66e,00:00:00:00:100/1,00:01:02:07:100/1,"['SOUND ARCHIV/Drone Archeology/30ScienceDronesNasaSolarWin.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/30ScienceDronesNasaSolarWin.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/30ScienceDronesNasaSolarWin.aif']",
43081,94Storm-Vortex Sweeps Drone,2:cfbd4cecaadb5c84c9e50999ee0e25c4,00:00:00:00:100/1,00:00:34:64:100/1,"['SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/94Storm-Vortex Sweeps Drone', 'ALLGEMEINES/SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/94Storm-Vortex Sweeps Drone', 'SOUND ARCHIV/ohne Lizenz/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/94Storm-Vortex Sweeps Drone', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Sound Ideas Sound Effects/Sound Ideas 8000 Series/8007/94Storm-Vortex Sweeps Drone']",
44148,EQU048_HQ_Transition 3 Ep 1 Drones,2:3419ddc447c71ac4aa511d49b8dbea7e,00:00:00:00:100/1,00:00:16:35:100/1,"['MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU048_HQ_Transition 3 Ep 1/Transition 3 Ep 1 Stems/EQU048_HQ_Transition 3 Ep 1 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU048_HQ_Transition 3 Ep 1/Transition 3 Ep 1 Stems/EQU048_HQ_Transition 3 Ep 1 Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU048_HQ_Transition 3 Ep 1/Transition 3 Ep 1 Stems/EQU048_HQ_Transition 3 Ep 1 Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU048_HQ_Transition 3 Ep 1/Transition 3 Ep 1 Stems/EQU048_HQ_Transition 3 Ep 1 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU048_HQ_Transition 3 Ep 1/Transition 3 Ep 1 Stems/EQU048_HQ_Transition 3 Ep 1 Drones.wav']",
44425,27ScienceDronesHumanAlienat,2:b36c939e200a3735359abee2d254bd5a,00:00:00:00:100/1,00:01:06:34:100/1,"['SOUND ARCHIV/Drone Archeology/27ScienceDronesHumanAlienat.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/27ScienceDronesHumanAlienat.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/27ScienceDronesHumanAlienat.aif']",
45458,"Haunting Tone Ambience Low Drone, Spinning Highs",2:c1261a077fefc369bfb91a2eb947dbd2,00:00:00:00:100/1,00:01:35:89:100/1,"['SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Haunting Tone Ambience Low Drone, Spinning Highs.aif', 'ALLGEMEINES/SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Haunting Tone Ambience Low Drone, Spinning Highs.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Haunting Tone Ambience Low Drone, Spinning Highs.aif']",
45516,24Nature Drone Ocean,2:cfbcd813f526eb5b30ce58d5e26e006a,00:00:00:00:100/1,00:00:49:37:100/1,"['SOUND ARCHIV/Drone Archeology/24Nature Drone Ocean', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/24Nature Drone Ocean', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/24Nature Drone Ocean', 'SOUND ARCHIV/ohne Lizenz/Drone Archeology/24Nature Drone Ocean']",
46094,29ScienceDronesSwirlingMove,2:b6fc5e4cde1fc4c138a650bee57f9687,00:00:00:00:100/1,00:00:43:23:100/1,"['SOUND ARCHIV/Drone Archeology/29ScienceDronesSwirlingMove.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/29ScienceDronesSwirlingMove.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/29ScienceDronesSwirlingMove.aif']",
46429,26NatureDronesEarthRumbling,2:cbcad477aafae4d5c9bfa27ef3f642cf,00:00:00:00:100/1,00:01:06:06:100/1,"['SOUND ARCHIV/Drone Archeology/26NatureDronesEarthRumbling.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/26NatureDronesEarthRumbling.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/26NatureDronesEarthRumbling.aif']",
47608,EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones,2:527f6a8b5d75dcb143a1b192f5389345,00:00:00:00:100/1,00:00:32:53:100/1,"['MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU004_HQ_1m2 m3 V2 Short/1m2 m3 Short Stems/EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU004_HQ_1m2 m3 V2 Short/1m2 m3 Short Stems/EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU004_HQ_1m2 m3 V2 Short/1m2 m3 Short Stems/EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU004_HQ_1m2 m3 V2 Short/1m2 m3 Short Stems/EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU004_HQ_1m2 m3 V2 Short/1m2 m3 Short Stems/EQU004_HQ_DOTGW 1m2 m3 V2 Short Drones.wav']",
49514,38ScienceDronesSpaceshipsPa,2:7b4370511910dcf36baca4ac34ce9c8d,00:00:00:00:100/1,00:00:42:78:100/1,"['SOUND ARCHIV/Drone Archeology/38ScienceDronesSpaceshipsPa.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/38ScienceDronesSpaceshipsPa.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/38ScienceDronesSpaceshipsPa.aif']",
50133,37 Science Drones Cosmos,2:b9703e4940b453d28646c780b54c5dcc,00:00:00:00:100/1,00:00:48:86:100/1,"['SOUND ARCHIV/Drone Archeology/37 Science Drones Cosmos.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/37 Science Drones Cosmos.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/37 Science Drones Cosmos.aif']",
50648,33 Science Drones Radiation,2:f3c271f3e1e8e66b13c25e286f24c0dc,00:00:00:00:100/1,00:00:39:47:100/1,"['SOUND ARCHIV/Drone Archeology/33 Science Drones Radiation.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/33 Science Drones Radiation.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/33 Science Drones Radiation.aif']",
51139,39ScienceDronesAsteroidMove,2:8dea43238a0e9ed6d7e58333f3a1a5f5,00:00:00:00:100/1,00:00:33:26:100/1,"['SOUND ARCHIV/Drone Archeology/39ScienceDronesAsteroidMove.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/39ScienceDronesAsteroidMove.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/39ScienceDronesAsteroidMove.aif']",
51156,EQU008_  DOTGW 1m5 pt2 Drones,2:78f47986dbfbaaf517753e881dfb0a3a,00:00:00:00:100/1,00:02:06:76:100/1,"['MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU008_HQ_1m5 pt 2 Ep 1 DOTGW/1m5 pt 2 Stems/EQU008_  DOTGW 1m5 pt2 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU008_HQ_1m5 pt 2 Ep 1 DOTGW/1m5 pt 2 Stems/EQU008_  DOTGW 1m5 pt2 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU008_HQ_1m5 pt 2 Ep 1 DOTGW/1m5 pt 2 Stems/EQU008_  DOTGW 1m5 pt2 Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU008_HQ_1m5 pt 2 Ep 1 DOTGW/1m5 pt 2 Stems/EQU008_  DOTGW 1m5 pt2 Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU008_HQ_1m5 pt 2 Ep 1 DOTGW/1m5 pt 2 Stems/EQU008_  DOTGW 1m5 pt2 Drones.wav']",
51985,DroneFst01,2:84ac709b0e947d020e11009f523572d2,00:00:00:00:100/1,00:00:10:04:100/1,"['SOUND ARCHIV/Original Sound FX/Whoosh/DroneFst01.WAV', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Original Sound FX/Whoosh/DroneFst01.WAV', 'ALLGEMEINES/SOUND ARCHIV/Original Sound FX/Whoosh/DroneFst01.WAV']",
52027,40ScienceDronesFastMovingPa,2:b2a307b6daf014e93dc4df6393e9058f,00:00:00:00:100/1,00:00:47:26:100/1,"['SOUND ARCHIV/Drone Archeology/40ScienceDronesFastMovingPa.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/40ScienceDronesFastMovingPa.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/40ScienceDronesFastMovingPa.aif']",
52464,EQU049_HQ_Transition 4 Ep 1 Drones,2:b3320e2dcf184ac2c488e63786a269cb,00:00:00:00:100/1,00:00:27:96:100/1,"['MUSIK/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU049_HQ_Transition 4 Ep 1/Transition 4 Ep 1 Stems/EQU049_HQ_Transition 4 Ep 1 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/LOOKS MUSIK FUER SCHNITTPLAETZE WAV/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU049_HQ_Transition 4 Ep 1/Transition 4 Ep 1 Stems/EQU049_HQ_Transition 4 Ep 1 Drones.wav', 'ALLGEMEINES/LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU049_HQ_Transition 4 Ep 1/Transition 4 Ep 1 Stems/EQU049_HQ_Transition 4 Ep 1 Drones.wav', 'S2F_Hist_Trash/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU049_HQ_Transition 4 Ep 1/Transition 4 Ep 1 Stems/EQU049_HQ_Transition 4 Ep 1 Drones.wav', 'LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/HIGH REZ/AAA+++ KEINE RECHTE -- NICHT VERWENDEN +++ GESPERRT/Equiem 14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU049_HQ_Transition 4 Ep 1/Transition 4 Ep 1 Stems/EQU049_HQ_Transition 4 Ep 1 Drones.wav']",
52825,32ScienceDronesGravitationa,2:062a421083750237b46ffd4dfb206e08,00:00:00:00:100/1,00:00:51:21:100/1,"['SOUND ARCHIV/Drone Archeology/32ScienceDronesGravitationa.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/32ScienceDronesGravitationa.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/32ScienceDronesGravitationa.aif']",
53292,EQU040_HQ_DOTGW 4m6 V2 Ep 4 04-43-03-00  - Drones,2:0744d40831a123b4001e8de7d414c33c,00:00:00:00:100/1,00:02:14:00:100/1,"['LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/LOW REZ/LOOKS MUSIK FUER SCHNITTPLAETZE MP3/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU040_HQ_4m6 V2 Ep 4/4m6 V2 Ep 4 Stems/EQU040_HQ_DOTGW 4m6 V2 Ep 4 04-43-03-00  - Drones.mp3', 'S2F_Hist_Trash/Equiem, Laurent 1/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU040_HQ_4m6 V2 Ep 4/4m6 V2 Ep 4 Stems/EQU040_HQ_DOTGW 4m6 V2 Ep 4 04-43-03-00  - Drones.mp3']",
53698,Drone01,2:665a28b37408e82f3f35470f5c9c56a2,00:00:00:00:100/1,00:00:38:08:100/1,"['SOUND ARCHIV/Original Sound FX/Whoosh/Drone01.WAV', 'ALLGEMEINES/SOUND ARCHIV/Original Sound FX/Whoosh/Drone01.WAV', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Original Sound FX/Whoosh/Drone01.WAV']",
54723,31ScienceDronesNasaSolarWar,2:f08af8a15fdc6472042c8ca39e18aab6,00:00:00:00:100/1,00:01:05:58:100/1,"['SOUND ARCHIV/Drone Archeology/31ScienceDronesNasaSolarWar.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/31ScienceDronesNasaSolarWar.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/31ScienceDronesNasaSolarWar.aif']",
54970,EQU039_HQ_DOTGW 4m5 Ep 4 04-37-48-00 - Drones,2:e2915e780c693bf0d3586d3bdfa4ad32,00:00:00:00:100/1,00:01:22:00:100/1,"['LOOKS MUSIK FUER SCHNITTPLAETZE/MUSIK LOOKS/LOW REZ/LOOKS MUSIK FUER SCHNITTPLAETZE MP3/Equiem, Laurent/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU039_HQ_4m5 Ep 4/4m5 Ep 4 Stems/EQU039_HQ_DOTGW 4m5 Ep 4 04-37-48-00 - Drones.mp3', 'S2F_Hist_Trash/Equiem, Laurent 1/14 - TAGEBUECHER DES ERSTEN WELTKRIEGS (GEMA 15133490-001)/HIGH REZ FILES/EQU039_HQ_4m5 Ep 4/4m5 Ep 4 Stems/EQU039_HQ_DOTGW 4m5 Ep 4 04-37-48-00 - Drones.mp3']",
55008,"Sci-Fi Engine Room Power Up Ambience Drone, Rising Tone",2:813a5b370aca6145eecce5bec28a967e,00:00:00:00:100/1,00:02:01:81:100/1,"['SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Sci-Fi Engine Room Power Up Ambience Drone, Rising Tone.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Sci-Fi Engine Room Power Up Ambience Drone, Rising Tone.aif', 'ALLGEMEINES/SOUND ARCHIV/Crossing Point/Mixed Variables Vol. 1/Sci-Fi Engine Room Power Up Ambience Drone, Rising Tone.aif']",
55226,Cams Honer C#5,2:e0051ea77a777683fb74513b11420e1f,00:00:00:00:100/1,00:00:01:17:100/1,"['SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer C#5.wav', 'LOOKS Ton Backup Editshare Projekte/SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer C#5.wav', 'ALLGEMEINES/SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer C#5.wav']",
55351,Cams Honer A5,2:885aa2e864410acbd01ac914f144c59f,00:00:00:00:100/1,00:00:01:45:100/1,"['SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer A5.wav', 'LOOKS Ton Backup Editshare Projekte/SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer A5.wav', 'ALLGEMEINES/SoftwareSampler/Bank 1/WST44FGrand/Rhodes Piano Multi/Bank 1/WST44FGrand/Bauernhof/Bank 7/Accordian&Drone/Cams Honer A5.wav']",
55452,42ScienceDronesAuroraBoreal,2:161fd5d58aa170e274ba328ca0acc49f,00:00:00:00:100/1,00:00:44:06:100/1,"['SOUND ARCHIV/Drone Archeology/42ScienceDronesAuroraBoreal.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/42ScienceDronesAuroraBoreal.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/42ScienceDronesAuroraBoreal.aif']",
55570,34ScienceDronesBiologicalTr,2:cb1ef020fd3d48133c6d54915ad2b4e7,00:00:00:00:100/1,00:00:36:50:100/1,"['SOUND ARCHIV/Drone Archeology/34ScienceDronesBiologicalTr.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/34ScienceDronesBiologicalTr.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/34ScienceDronesBiologicalTr.aif']",
56639,41ScienceDronesStarshipAppr,2:ec722141cf750b1498055165ae370447,00:00:00:00:100/1,00:00:37:73:100/1,"['SOUND ARCHIV/Drone Archeology/41ScienceDronesStarshipAppr.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/41ScienceDronesStarshipAppr.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/41ScienceDronesStarshipAppr.aif']",
57615,36ScienceDronesExtremeCold,2:e0fee35ab762cc218970080020205808,00:00:00:00:100/1,00:00:38:90:100/1,"['SOUND ARCHIV/Drone Archeology/36ScienceDronesExtremeCold.aif', 'LOOKS Ton Backup Editshare Projekte/SOUND ARCHIV/Drone Archeology/36ScienceDronesExtremeCold.aif', 'ALLGEMEINES/SOUND ARCHIV/Drone Archeology/36ScienceDronesExtremeCold.aif']",
